u0,m0,seed,final_L,concentration,lock_state,success,time_to_success,total_subsidy_spend,roi,final_multi_share
0.4,0.3,6211,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6212,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6213,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6214,0.026923076923076925,0.947603550295858,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6215,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6216,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6217,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6218,0.023076923076923078,0.9549112426035502,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6219,0.01730769230769231,0.9659837278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6220,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6221,0.023076923076923078,0.9549112426035502,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6222,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6223,0.03461538461538462,0.9331656804733728,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6224,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6225,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6226,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6227,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6228,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6229,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6230,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6231,0.03076923076923077,0.9403550295857988,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6232,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6233,0.01730769230769231,0.9659837278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6234,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6235,0.0038461538461538464,0.992337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6236,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6237,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6238,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6239,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6240,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6241,0.026923076923076925,0.947603550295858,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6242,0.032692307692307694,0.9367529585798817,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6243,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6244,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6245,0.023076923076923078,0.9549112426035502,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6246,0.013461538461538462,0.973439349112426,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6247,0.03461538461538462,0.9331656804733728,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6248,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.3,6249,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6200,0.032692307692307694,0.9367529585798817,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6201,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6202,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6203,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6204,0.03076923076923077,0.9403550295857988,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6205,0.03076923076923077,0.9403550295857988,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6206,0.013461538461538462,0.973439349112426,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6207,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6208,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6209,0.01730769230769231,0.9659837278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6210,0.013461538461538462,0.973439349112426,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6211,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6212,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6213,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6214,0.026923076923076925,0.947603550295858,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6215,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6216,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6217,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6218,0.023076923076923078,0.9549112426035502,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6219,0.01730769230769231,0.9659837278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6220,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6221,0.026923076923076925,0.947603550295858,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6222,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6223,0.03461538461538462,0.9331656804733728,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6224,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6225,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6226,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6227,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6228,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6229,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6230,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6231,0.03076923076923077,0.9403550295857988,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6232,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6233,0.013461538461538462,0.973439349112426,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6234,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6235,0.0038461538461538464,0.992337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6236,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6237,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6238,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6239,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6240,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6241,0.026923076923076925,0.947603550295858,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6242,0.032692307692307694,0.9367529585798817,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6243,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6244,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6245,0.023076923076923078,0.9549112426035502,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6246,0.013461538461538462,0.973439349112426,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6247,0.03076923076923077,0.9403550295857988,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6248,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.325,6249,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6200,0.032692307692307694,0.9367529585798817,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6201,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6202,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6203,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6204,0.03076923076923077,0.9403550295857988,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6205,0.9903846153846154,0.9809541420118344,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.35,6206,0.9923076923076923,0.9847337278106509,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.35,6207,0.0057692307692307696,0.9885281065088758,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6208,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6209,0.01730769230769231,0.9659837278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6210,0.9730769230769232,0.9476035502958582,A_lock,1.0,5.0,0.0,0.0,0.0
0.4,0.35,6211,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6212,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6213,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6214,0.9865384615384616,0.973439349112426,A_lock,1.0,4.0,0.0,0.0,0.0
0.4,0.35,6215,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6216,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6217,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6218,0.023076923076923078,0.9549112426035502,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6219,0.9730769230769232,0.9476035502958582,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.35,6220,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6221,0.026923076923076925,0.947603550295858,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6222,0.9923076923076923,0.9847337278106509,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.35,6223,0.03461538461538462,0.9331656804733728,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6224,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6225,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6226,0.9826923076923078,0.9659837278106511,A_lock,1.0,4.0,0.0,0.0,0.0
0.4,0.35,6227,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6228,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6229,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6230,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6231,0.9884615384615385,0.9771893491124262,A_lock,1.0,6.0,0.0,0.0,0.0
0.4,0.35,6232,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6233,0.013461538461538462,0.973439349112426,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6234,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6235,0.0038461538461538464,0.992337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6236,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6237,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6238,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6239,0.9730769230769231,0.947603550295858,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.35,6240,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6241,0.026923076923076925,0.947603550295858,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6242,0.032692307692307694,0.9367529585798817,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6243,0.9865384615384616,0.973439349112426,A_lock,1.0,4.0,0.0,0.0,0.0
0.4,0.35,6244,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6245,0.9788461538461539,0.958587278106509,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.35,6246,0.013461538461538462,0.973439349112426,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6247,0.03076923076923077,0.9403550295857988,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6248,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.35,6249,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6200,0.9788461538461539,0.958587278106509,A_lock,1.0,4.0,0.0,0.0,0.0
0.4,0.375,6201,0.9730769230769232,0.9476035502958582,A_lock,1.0,4.0,0.0,0.0,0.0
0.4,0.375,6202,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6203,0.9788461538461539,0.958587278106509,A_lock,1.0,4.0,0.0,0.0,0.0
0.4,0.375,6204,0.9865384615384616,0.973439349112426,A_lock,1.0,4.0,0.0,0.0,0.0
0.4,0.375,6205,0.9923076923076923,0.9847337278106509,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6206,0.9923076923076923,0.9847337278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.375,6207,0.0057692307692307696,0.9885281065088758,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6208,0.9884615384615385,0.9771893491124262,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6209,0.01730769230769231,0.9659837278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6210,0.9730769230769232,0.9476035502958582,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6211,0.9903846153846154,0.9809541420118344,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.375,6212,0.9903846153846154,0.9809541420118344,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.375,6213,0.9634615384615385,0.9295931952662722,A_lock,1.0,5.0,0.0,0.0,0.0
0.4,0.375,6214,0.9865384615384616,0.973439349112426,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6215,0.9750000000000001,0.9512500000000002,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.375,6216,0.9884615384615385,0.9771893491124262,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6217,0.9807692307692308,0.9622781065088759,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6218,0.9884615384615385,0.9771893491124262,A_lock,1.0,4.0,0.0,0.0,0.0
0.4,0.375,6219,0.9730769230769232,0.9476035502958582,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.375,6220,0.9846153846153847,0.9697041420118344,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6221,0.026923076923076925,0.947603550295858,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6222,0.9923076923076923,0.9847337278106509,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6223,0.03461538461538462,0.9331656804733728,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6224,0.9711538461538461,0.9439718934911243,A_lock,1.0,4.0,0.0,0.0,0.0
0.4,0.375,6225,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6226,0.9826923076923078,0.9659837278106511,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.375,6227,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6228,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6229,0.9865384615384616,0.973439349112426,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6230,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6231,0.9884615384615385,0.9771893491124262,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.375,6232,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6233,0.013461538461538462,0.973439349112426,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6234,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6235,0.9807692307692308,0.9622781065088759,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.375,6236,0.9750000000000001,0.9512500000000002,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6237,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6238,0.9884615384615385,0.9771893491124262,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6239,0.9730769230769231,0.947603550295858,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.375,6240,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6241,0.9846153846153847,0.9697041420118344,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6242,0.9807692307692308,0.9622781065088759,A_lock,1.0,4.0,0.0,0.0,0.0
0.4,0.375,6243,0.9865384615384616,0.973439349112426,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6244,0.976923076923077,0.9549112426035504,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6245,0.9788461538461539,0.958587278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.375,6246,0.9807692307692308,0.9622781065088759,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6247,0.9846153846153847,0.9697041420118344,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.375,6248,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.375,6249,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.4,6200,0.9788461538461539,0.958587278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6201,0.9730769230769232,0.9476035502958582,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6202,0.9788461538461539,0.958587278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6203,0.9788461538461539,0.958587278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6204,0.9865384615384616,0.973439349112426,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.4,6205,0.9923076923076923,0.9847337278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6206,0.9923076923076923,0.9847337278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6207,0.9865384615384616,0.973439349112426,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.4,6208,0.9884615384615385,0.9771893491124262,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6209,0.01730769230769231,0.9659837278106509,B_lock,0.0,,0.0,0.0,0.0
0.4,0.4,6210,0.9730769230769232,0.9476035502958582,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6211,0.9903846153846154,0.9809541420118344,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6212,0.9903846153846154,0.9809541420118344,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6213,0.9634615384615385,0.9295931952662722,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6214,0.9865384615384616,0.973439349112426,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6215,0.9750000000000001,0.9512500000000002,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6216,0.9884615384615385,0.9771893491124262,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6217,0.9807692307692308,0.9622781065088759,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6218,0.9884615384615385,0.9771893491124262,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6219,0.9730769230769232,0.9476035502958582,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6220,0.9788461538461539,0.958587278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6221,0.9788461538461539,0.958587278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6222,0.9923076923076923,0.9847337278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6223,0.03461538461538462,0.9331656804733728,B_lock,0.0,,0.0,0.0,0.0
0.4,0.4,6224,0.9711538461538461,0.9439718934911243,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6225,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.4,0.4,6226,0.9826923076923078,0.9659837278106511,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6227,0.9807692307692308,0.9622781065088759,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.4,6228,0.9807692307692308,0.9622781065088759,A_lock,1.0,4.0,0.0,0.0,0.0
0.4,0.4,6229,0.9865384615384616,0.973439349112426,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6230,0.9865384615384616,0.973439349112426,A_lock,1.0,4.0,0.0,0.0,0.0
0.4,0.4,6231,0.9884615384615385,0.9771893491124262,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6232,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.4,0.4,6233,0.9750000000000001,0.9512500000000002,A_lock,1.0,4.0,0.0,0.0,0.0
0.4,0.4,6234,0.9807692307692308,0.9622781065088759,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.4,6235,0.9807692307692308,0.9622781065088759,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6236,0.9750000000000001,0.9512500000000002,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6237,0.9865384615384616,0.973439349112426,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6238,0.9884615384615385,0.9771893491124262,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6239,0.9730769230769231,0.947603550295858,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6240,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.4,0.4,6241,0.9846153846153847,0.9697041420118344,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6242,0.9807692307692308,0.9622781065088759,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.4,6243,0.9865384615384616,0.973439349112426,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6244,0.976923076923077,0.9549112426035504,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6245,0.9788461538461539,0.958587278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6246,0.9807692307692308,0.9622781065088759,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.4,6247,0.9846153846153847,0.9697041420118344,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.4,6248,0.9807692307692308,0.9622781065088759,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.4,6249,0.9903846153846154,0.9809541420118344,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.425,6200,0.9788461538461539,0.958587278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6201,0.9730769230769232,0.9476035502958582,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6202,0.9788461538461539,0.958587278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6203,0.9788461538461539,0.958587278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6204,0.9826923076923078,0.9659837278106511,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6205,0.9923076923076923,0.9847337278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6206,0.9923076923076923,0.9847337278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6207,0.9865384615384616,0.973439349112426,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6208,0.9884615384615385,0.9771893491124262,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6209,0.9846153846153847,0.9697041420118344,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6210,0.9730769230769232,0.9476035502958582,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6211,0.9903846153846154,0.9809541420118344,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6212,0.9903846153846154,0.9809541420118344,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6213,0.9634615384615385,0.9295931952662722,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6214,0.9865384615384616,0.973439349112426,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6215,0.9750000000000001,0.9512500000000002,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6216,0.9884615384615385,0.9771893491124262,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6217,0.9807692307692308,0.9622781065088759,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6218,0.9884615384615385,0.9771893491124262,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6219,0.9730769230769232,0.9476035502958582,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6220,0.9750000000000001,0.9512500000000002,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6221,0.9788461538461539,0.958587278106509,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6222,0.9923076923076923,0.9847337278106509,A_lock,1.0,1.0,0.0,0.0,0.0
0.4,0.425,6223,0.9846153846153847,0.9697041420118344,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6224,0.9711538461538461,0.9439718934911243,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6225,0.9923076923076923,0.9847337278106509,A_lock,1.0,3.0,0.0,0.0,0.0
0.4,0.425,6226,0.9826923076923078,0.9659837278106511,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6227,0.9807692307692308,0.9622781065088759,A_lock,1.0,2.0,0.0,0.0,0.0
0.4,0.425,6228,0.9807692307692308,0.9622781065088759,A_lock,1.0,2.0,0.0,0.0,0.0
